date_ligne_commande,id_article,ref_article,quantite
2024-06-13,6,REF006,28
2024-06-13,8,REF008,52
2024-06-13,9,REF009,19
2024-06-13,9,REF009,11
2024-06-13,9,REF009,60
2024-06-13,9,REF009,60
2024-06-13,9,REF009,47
2024-06-13,10,REF010,3
2024-06-13,10,REF010,57
2024-06-13,11,REF011,7
2024-06-13,11,REF011,17
2024-06-13,11,REF011,40
2024-06-13,11,REF011,46
2024-06-13,12,REF012,19
2024-06-13,12,REF012,70
2024-06-13,13,REF013,92
2024-06-13,13,REF013,95
2024-06-13,14,REF014,42
2024-06-13,14,REF014,57
2024-06-13,15,REF015,21
2024-06-13,16,REF016,71
2024-06-13,16,REF016,92
2024-06-13,16,REF016,24
2024-06-13,17,REF017,70
2024-06-13,17,REF017,42
2024-06-13,18,REF018,64
2024-06-13,18,REF018,85
2024-06-13,18,REF018,53
2024-06-13,19,REF019,20
2024-06-13,19,REF019,53
2024-06-13,19,REF019,67
2024-06-13,20,REF020,33
2024-06-13,20,REF020,48
2024-06-13,20,REF020,21
2024-06-14,1,REF001,2
2024-06-14,1,REF001,88
2024-06-14,2,REF002,97
2024-06-14,2,REF002,90
2024-06-14,3,REF003,42
2024-06-14,4,REF004,100
2024-06-14,4,REF004,65
2024-06-14,4,REF004,90
2024-06-14,5,REF005,96
2024-06-14,5,REF005,2
2024-06-14,5,REF005,72
2024-06-14,5,REF005,52
2024-06-14,5,REF005,29
2024-06-14,6,REF006,15
2024-06-14,7,REF007,67
2024-06-14,8,REF008,21
2024-06-14,8,REF008,70
2024-06-14,8,REF008,51
2024-06-14,8,REF008,22
2024-06-14,9,REF009,1
2024-06-14,10,REF010,9
2024-06-14,10,REF010,16
2024-06-14,10,REF010,50
2024-06-14,10,REF010,10
2024-06-14,11,REF011,29
2024-06-14,11,REF011,32
2024-06-14,11,REF011,94
2024-06-14,12,REF012,95
2024-06-14,12,REF012,12
2024-06-14,12,REF012,97
2024-06-14,12,REF012,38
2024-06-14,12,REF012,62
2024-06-14,12,REF012,3
2024-06-14,13,REF013,70
2024-06-14,14,REF014,34
2024-06-14,14,REF014,34
2024-06-14,14,REF014,26
2024-06-14,14,REF014,19
2024-06-14,14,REF014,66
2024-06-14,15,REF015,3
2024-06-14,15,REF015,83
2024-06-14,16,REF016,81
2024-06-14,16,REF016,87
2024-06-14,16,REF016,99
2024-06-14,17,REF017,67
2024-06-14,17,REF017,80
2024-06-14,18,REF018,74
2024-06-14,18,REF018,45
2024-06-14,19,REF019,12
2024-06-14,19,REF019,31
2024-06-14,19,REF019,72
2024-06-14,19,REF019,4
2024-06-14,19,REF019,27
2024-06-14,19,REF019,48
2024-06-14,20,REF020,98
2024-06-14,20,REF020,32
2024-06-15,1,REF001,74
2024-06-15,2,REF002,70
2024-06-15,2,REF002,1
2024-06-15,3,REF003,2
2024-06-15,3,REF003,49
2024-06-15,3,REF003,55
2024-06-15,3,REF003,99
2024-06-15,4,REF004,28
2024-06-15,4,REF004,17
2024-06-15,4,REF004,67
2024-06-15,4,REF004,51
2024-06-15,4,REF004,80
2024-06-15,5,REF005,19
2024-06-15,5,REF005,84
2024-06-15,5,REF005,55
2024-06-15,5,REF005,5
2024-06-15,6,REF006,69
2024-06-15,6,REF006,8
2024-06-15,6,REF006,90
2024-06-15,6,REF006,36
2024-06-15,6,REF006,36
2024-06-15,7,REF007,98
2024-06-15,7,REF007,92
2024-06-15,7,REF007,63
2024-06-15,8,REF008,12
2024-06-15,8,REF008,81
2024-06-15,8,REF008,12
2024-06-15,8,REF008,18
2024-06-15,8,REF008,8
2024-06-15,8,REF008,86
2024-06-15,8,REF008,99
2024-06-15,8,REF008,87
2024-06-15,9,REF009,28
2024-06-15,10,REF010,69
2024-06-15,10,REF010,28
2024-06-15,11,REF011,26
2024-06-15,11,REF011,78
2024-06-15,11,REF011,14
2024-06-15,11,REF011,28
2024-06-15,11,REF011,84
2024-06-15,13,REF013,7
2024-06-15,13,REF013,37
2024-06-15,13,REF013,75
2024-06-15,13,REF013,20
2024-06-15,13,REF013,56
2024-06-15,14,REF014,67
2024-06-15,14,REF014,11
2024-06-15,14,REF014,33
2024-06-15,14,REF014,38
2024-06-15,14,REF014,24
2024-06-15,14,REF014,57
2024-06-15,15,REF015,15
2024-06-15,15,REF015,63
2024-06-15,15,REF015,98
2024-06-15,16,REF016,89
2024-06-15,16,REF016,12
2024-06-15,17,REF017,80
2024-06-15,17,REF017,96
2024-06-15,18,REF018,44
2024-06-15,18,REF018,37
2024-06-15,18,REF018,71
2024-06-15,19,REF019,44
2024-06-15,19,REF019,22
2024-06-15,20,REF020,52
2024-06-15,20,REF020,6
2024-06-15,20,REF020,24
2024-06-15,20,REF020,56
2024-06-16,1,REF001,43
2024-06-16,2,REF002,24
2024-06-16,2,REF002,28
2024-06-16,2,REF002,18
2024-06-16,3,REF003,7
2024-06-16,3,REF003,23
2024-06-16,3,REF003,54
2024-06-16,3,REF003,33
2024-06-16,3,REF003,97
2024-06-16,3,REF003,26
2024-06-16,4,REF004,11
2024-06-16,4,REF004,31
2024-06-16,4,REF004,75
2024-06-16,5,REF005,24
2024-06-16,6,REF006,46
2024-06-16,7,REF007,5
2024-06-16,7,REF007,3
2024-06-16,7,REF007,58
2024-06-16,7,REF007,52
2024-06-16,7,REF007,28
2024-06-16,7,REF007,93
2024-06-16,7,REF007,100
2024-06-16,8,REF008,96
2024-06-16,9,REF009,35
2024-06-16,9,REF009,90
2024-06-16,10,REF010,66
2024-06-16,10,REF010,69
2024-06-16,10,REF010,53
2024-06-16,10,REF010,30
2024-06-16,11,REF011,55
2024-06-16,11,REF011,33
2024-06-16,11,REF011,91
2024-06-16,11,REF011,92
2024-06-16,11,REF011,42
2024-06-16,12,REF012,27
2024-06-16,12,REF012,69
2024-06-16,12,REF012,95
2024-06-16,12,REF012,38
2024-06-16,12,REF012,8
2024-06-16,13,REF013,67
2024-06-16,13,REF013,86
2024-06-16,13,REF013,83
2024-06-16,13,REF013,98
2024-06-16,13,REF013,33
2024-06-16,14,REF014,28
2024-06-16,14,REF014,94
2024-06-16,14,REF014,66
2024-06-16,15,REF015,52
2024-06-16,15,REF015,55
2024-06-16,15,REF015,57
2024-06-16,15,REF015,24
2024-06-16,16,REF016,82
2024-06-16,16,REF016,94
2024-06-16,18,REF018,86
2024-06-16,18,REF018,81
2024-06-16,19,REF019,22
2024-06-16,19,REF019,49
2024-06-16,19,REF019,27
2024-06-16,20,REF020,67
2024-06-16,20,REF020,29
2024-06-16,20,REF020,89
2024-06-17,1,REF001,3
2024-06-17,1,REF001,91
2024-06-17,2,REF002,65
2024-06-17,2,REF002,35
2024-06-17,2,REF002,85
2024-06-17,2,REF002,68
2024-06-17,3,REF003,54
2024-06-17,3,REF003,71
2024-06-17,3,REF003,27
2024-06-17,4,REF004,45
2024-06-17,4,REF004,100
2024-06-17,5,REF005,3
2024-06-17,5,REF005,97
2024-06-17,5,REF005,13
2024-06-17,5,REF005,11
2024-06-17,6,REF006,80
2024-06-17,7,REF007,75
2024-06-17,7,REF007,71
2024-06-17,7,REF007,74
2024-06-17,7,REF007,87
2024-06-17,7,REF007,85
2024-06-17,8,REF008,74
2024-06-17,8,REF008,44
2024-06-17,8,REF008,82
2024-06-17,9,REF009,32
2024-06-17,9,REF009,24
2024-06-17,9,REF009,13
2024-06-17,9,REF009,93
2024-06-17,9,REF009,89
2024-06-17,10,REF010,57
2024-06-17,10,REF010,81
2024-06-17,10,REF010,97
2024-06-17,10,REF010,70
2024-06-17,10,REF010,14
2024-06-17,10,REF010,7
2024-06-17,11,REF011,69
2024-06-17,11,REF011,22
2024-06-17,11,REF011,21
2024-06-17,11,REF011,61
2024-06-17,12,REF012,39
2024-06-17,12,REF012,81
2024-06-17,13,REF013,1
2024-06-17,13,REF013,2
2024-06-17,13,REF013,24
2024-06-17,14,REF014,86
2024-06-17,14,REF014,67
2024-06-17,14,REF014,98
2024-06-17,15,REF015,72
2024-06-17,15,REF015,85
2024-06-17,15,REF015,16
2024-06-17,15,REF015,37
2024-06-17,16,REF016,72
2024-06-17,17,REF017,26
2024-06-17,17,REF017,56
2024-06-17,18,REF018,90
2024-06-17,18,REF018,83
2024-06-17,18,REF018,35
2024-06-17,19,REF019,3
2024-06-17,20,REF020,43
2024-06-17,20,REF020,42
2024-06-17,20,REF020,33
2024-06-18,1,REF001,32
2024-06-18,1,REF001,82
2024-06-18,1,REF001,98
2024-06-18,1,REF001,82
2024-06-18,1,REF001,24
2024-06-18,1,REF001,81
2024-06-18,1,REF001,39
2024-06-18,1,REF001,86
2024-06-18,2,REF002,72
2024-06-18,2,REF002,3
2024-06-18,2,REF002,39
2024-06-18,3,REF003,1
2024-06-18,3,REF003,87
2024-06-18,3,REF003,16
2024-06-18,3,REF003,27
2024-06-18,3,REF003,77
2024-06-18,3,REF003,17
2024-06-18,3,REF003,93
2024-06-18,4,REF004,38
2024-06-18,4,REF004,67
2024-06-18,5,REF005,59
2024-06-18,6,REF006,70
2024-06-18,6,REF006,70
2024-06-18,6,REF006,72
2024-06-18,6,REF006,83
2024-06-18,7,REF007,38
2024-06-18,8,REF008,7
2024-06-18,9,REF009,50
2024-06-18,9,REF009,60
2024-06-18,9,REF009,13
2024-06-18,9,REF009,46
2024-06-18,9,REF009,81
2024-06-18,10,REF010,76
2024-06-18,10,REF010,74
2024-06-18,10,REF010,10
2024-06-18,10,REF010,1
2024-06-18,10,REF010,89
2024-06-18,11,REF011,99
2024-06-18,11,REF011,73
2024-06-18,12,REF012,81
2024-06-18,12,REF012,58
2024-06-18,12,REF012,58
2024-06-18,12,REF012,53
2024-06-18,12,REF012,37
2024-06-18,13,REF013,41
2024-06-18,13,REF013,25
2024-06-18,14,REF014,95
2024-06-18,15,REF015,88
2024-06-18,15,REF015,33
2024-06-18,15,REF015,49
2024-06-18,15,REF015,15
2024-06-18,15,REF015,7
2024-06-18,16,REF016,88
2024-06-18,16,REF016,54
2024-06-18,17,REF017,86
2024-06-18,17,REF017,96
2024-06-18,18,REF018,58
2024-06-18,18,REF018,80
2024-06-18,19,REF019,76
2024-06-18,20,REF020,42
2024-06-18,20,REF020,50
2024-06-19,1,REF001,46
2024-06-19,2,REF002,22
2024-06-19,2,REF002,18
2024-06-19,2,REF002,86
2024-06-19,3,REF003,51
2024-06-19,3,REF003,45
2024-06-19,3,REF003,62
2024-06-19,3,REF003,25
2024-06-19,3,REF003,39
2024-06-19,3,REF003,35
2024-06-19,4,REF004,94
2024-06-19,4,REF004,69
2024-06-19,4,REF004,71
2024-06-19,4,REF004,43
2024-06-19,5,REF005,13
2024-06-19,5,REF005,24
2024-06-19,5,REF005,38
2024-06-19,6,REF006,83
2024-06-19,6,REF006,52
2024-06-19,7,REF007,92
2024-06-19,7,REF007,83
2024-06-19,8,REF008,76
2024-06-19,8,REF008,16
2024-06-19,8,REF008,47
2024-06-19,8,REF008,40
2024-06-19,9,REF009,85
2024-06-19,9,REF009,94
2024-06-19,9,REF009,80
2024-06-19,9,REF009,20
2024-06-19,9,REF009,88
2024-06-19,10,REF010,67
2024-06-19,10,REF010,36
2024-06-19,11,REF011,54
2024-06-19,11,REF011,74
2024-06-19,12,REF012,50
2024-06-19,12,REF012,42
2024-06-19,12,REF012,37
2024-06-19,12,REF012,91
2024-06-19,12,REF012,13
2024-06-19,12,REF012,89
2024-06-19,13,REF013,72
2024-06-19,13,REF013,15
2024-06-19,13,REF013,4
2024-06-19,13,REF013,27
2024-06-19,13,REF013,23
2024-06-19,13,REF013,14
2024-06-19,14,REF014,75
2024-06-19,14,REF014,36
2024-06-19,16,REF016,35
2024-06-19,17,REF017,30
2024-06-19,17,REF017,87
2024-06-19,17,REF017,64
2024-06-19,17,REF017,100
2024-06-19,17,REF017,98
2024-06-19,18,REF018,5
2024-06-19,18,REF018,80
2024-06-19,18,REF018,17
2024-06-19,18,REF018,23
2024-06-19,18,REF018,89
2024-06-19,18,REF018,26
2024-06-19,20,REF020,34
2024-06-19,20,REF020,62
2024-06-19,20,REF020,73
2024-06-19,20,REF020,90
2024-06-19,20,REF020,75
2024-06-20,1,REF001,93
2024-06-20,1,REF001,62
2024-06-20,1,REF001,54
2024-06-20,1,REF001,79
2024-06-20,2,REF002,50
2024-06-20,2,REF002,93
2024-06-20,3,REF003,66
2024-06-20,3,REF003,69
2024-06-20,3,REF003,49
2024-06-20,3,REF003,54
2024-06-20,4,REF004,69
2024-06-20,4,REF004,38
2024-06-20,4,REF004,6
2024-06-20,5,REF005,92
2024-06-20,5,REF005,90
2024-06-20,5,REF005,94
2024-06-20,5,REF005,17
2024-06-20,6,REF006,94
2024-06-20,7,REF007,52
2024-06-20,7,REF007,56
2024-06-20,7,REF007,54
2024-06-20,8,REF008,17
2024-06-20,8,REF008,95
2024-06-20,9,REF009,67
2024-06-20,9,REF009,81
2024-06-20,10,REF010,61
2024-06-20,11,REF011,82
2024-06-20,11,REF011,35
2024-06-20,11,REF011,2
2024-06-20,11,REF011,83
2024-06-20,11,REF011,19
2024-06-20,12,REF012,20
2024-06-20,12,REF012,42
2024-06-20,12,REF012,43
2024-06-20,13,REF013,39
2024-06-20,13,REF013,3
2024-06-20,14,REF014,98
2024-06-20,15,REF015,84
2024-06-20,15,REF015,42
2024-06-20,16,REF016,35
2024-06-20,16,REF016,7
2024-06-20,16,REF016,18
2024-06-20,16,REF016,1
2024-06-20,16,REF016,77
2024-06-20,16,REF016,88
2024-06-20,17,REF017,6
2024-06-20,17,REF017,48
2024-06-20,17,REF017,52
2024-06-20,18,REF018,78
2024-06-20,18,REF018,47
2024-06-20,18,REF018,9
2024-06-20,18,REF018,93
2024-06-20,19,REF019,93
2024-06-20,19,REF019,37
2024-06-20,20,REF020,71
2024-06-20,20,REF020,28
2024-06-20,20,REF020,12
2024-06-20,20,REF020,69
2024-06-21,1,REF001,34
2024-06-21,3,REF003,96
2024-06-21,3,REF003,4
2024-06-21,3,REF003,13
2024-06-21,4,REF004,45
2024-06-21,4,REF004,30
2024-06-21,4,REF004,92
2024-06-21,5,REF005,36
2024-06-21,5,REF005,99
2024-06-21,6,REF006,50
2024-06-21,6,REF006,42
2024-06-21,6,REF006,29
2024-06-21,6,REF006,35
2024-06-21,6,REF006,47
2024-06-21,6,REF006,76
2024-06-21,6,REF006,36
2024-06-21,7,REF007,32
2024-06-21,7,REF007,8
2024-06-21,7,REF007,10
2024-06-21,7,REF007,52
2024-06-21,8,REF008,16
2024-06-21,8,REF008,62
2024-06-21,8,REF008,14
2024-06-21,8,REF008,95
2024-06-21,9,REF009,98
2024-06-21,9,REF009,87
2024-06-21,10,REF010,32
2024-06-21,10,REF010,85
2024-06-21,10,REF010,22
2024-06-21,10,REF010,47
2024-06-21,11,REF011,9
2024-06-21,11,REF011,68
2024-06-21,12,REF012,20
2024-06-21,12,REF012,20
2024-06-21,12,REF012,58
2024-06-21,12,REF012,74
2024-06-21,12,REF012,72
2024-06-21,13,REF013,17
2024-06-21,13,REF013,43
2024-06-21,13,REF013,2
2024-06-21,13,REF013,14
2024-06-21,13,REF013,91
2024-06-21,13,REF013,86
2024-06-21,14,REF014,60
2024-06-21,14,REF014,23
2024-06-21,14,REF014,53
2024-06-21,15,REF015,59
2024-06-21,15,REF015,86
2024-06-21,15,REF015,32
2024-06-21,16,REF016,38
2024-06-21,16,REF016,24
2024-06-21,16,REF016,58
2024-06-21,17,REF017,13
2024-06-21,17,REF017,51
2024-06-21,18,REF018,86
2024-06-21,18,REF018,74
2024-06-21,18,REF018,72
2024-06-21,19,REF019,10
2024-06-21,19,REF019,6
2024-06-21,19,REF019,73
2024-06-21,20,REF020,8
2024-06-21,20,REF020,54
2024-06-21,20,REF020,55
2024-06-22,1,REF001,20
2024-06-22,1,REF001,18
2024-06-22,1,REF001,28
2024-06-22,2,REF002,24
2024-06-22,2,REF002,62
2024-06-22,4,REF004,37
2024-06-22,4,REF004,39
2024-06-22,4,REF004,54
2024-06-22,4,REF004,46
2024-06-22,4,REF004,39
2024-06-22,5,REF005,74
2024-06-22,5,REF005,29
2024-06-22,7,REF007,5
2024-06-22,7,REF007,1
2024-06-22,7,REF007,77
2024-06-22,8,REF008,49
2024-06-22,8,REF008,81
2024-06-22,9,REF009,24
2024-06-22,10,REF010,25
2024-06-22,10,REF010,86
2024-06-22,11,REF011,32
2024-06-22,11,REF011,11
2024-06-22,11,REF011,45
2024-06-22,11,REF011,3
2024-06-22,12,REF012,93
2024-06-22,12,REF012,11
2024-06-22,12,REF012,92
2024-06-22,12,REF012,88
2024-06-22,13,REF013,50
2024-06-22,13,REF013,90
2024-06-22,14,REF014,96
2024-06-22,14,REF014,91
2024-06-22,15,REF015,87
2024-06-22,15,REF015,54
2024-06-22,16,REF016,73
2024-06-22,16,REF016,64
2024-06-22,16,REF016,98
2024-06-22,16,REF016,17
2024-06-22,17,REF017,80
2024-06-22,17,REF017,44
2024-06-22,18,REF018,95
2024-06-22,18,REF018,63
2024-06-22,18,REF018,62
2024-06-22,19,REF019,1
2024-06-22,19,REF019,98
2024-06-22,19,REF019,46
2024-06-22,20,REF020,61
2024-06-22,20,REF020,76
2024-06-23,1,REF001,75
2024-06-23,2,REF002,24
2024-06-23,3,REF003,8
2024-06-23,3,REF003,61
2024-06-23,4,REF004,81
2024-06-23,4,REF004,61
2024-06-23,5,REF005,47
2024-06-23,5,REF005,73
2024-06-23,5,REF005,17
2024-06-23,5,REF005,70
2024-06-23,5,REF005,68
2024-06-23,5,REF005,65
2024-06-23,6,REF006,49
2024-06-23,6,REF006,13
2024-06-23,7,REF007,90
2024-06-23,7,REF007,26
2024-06-23,7,REF007,33
2024-06-23,7,REF007,97
2024-06-23,7,REF007,84
2024-06-23,9,REF009,12
2024-06-23,9,REF009,32
2024-06-23,9,REF009,49
2024-06-23,10,REF010,22
2024-06-23,10,REF010,35
2024-06-23,10,REF010,60
2024-06-23,10,REF010,16
2024-06-23,11,REF011,16
2024-06-23,11,REF011,50
2024-06-23,11,REF011,23
2024-06-23,11,REF011,92
2024-06-23,12,REF012,95
2024-06-23,12,REF012,40
2024-06-23,12,REF012,82
2024-06-23,12,REF012,34
2024-06-23,13,REF013,79
2024-06-23,13,REF013,78
2024-06-23,14,REF014,56
2024-06-23,15,REF015,24
2024-06-23,15,REF015,26
2024-06-23,15,REF015,90
2024-06-23,15,REF015,74
2024-06-23,16,REF016,96
2024-06-23,16,REF016,36
2024-06-23,16,REF016,89
2024-06-23,17,REF017,66
2024-06-23,17,REF017,4
2024-06-23,17,REF017,18
2024-06-23,18,REF018,33
2024-06-23,19,REF019,64
2024-06-23,19,REF019,34
2024-06-24,1,REF001,9
2024-06-24,1,REF001,95
2024-06-24,1,REF001,57
2024-06-24,2,REF002,97
2024-06-24,2,REF002,54
2024-06-24,2,REF002,68
2024-06-24,2,REF002,44
2024-06-24,2,REF002,89
2024-06-24,3,REF003,84
2024-06-24,4,REF004,71
2024-06-24,4,REF004,10
2024-06-24,5,REF005,3
2024-06-24,5,REF005,17
2024-06-24,5,REF005,98
2024-06-24,6,REF006,21
2024-06-24,6,REF006,32
2024-06-24,6,REF006,97
2024-06-24,6,REF006,51
2024-06-24,7,REF007,97
2024-06-24,7,REF007,29
2024-06-24,7,REF007,81
2024-06-24,7,REF007,54
2024-06-24,7,REF007,23
2024-06-24,7,REF007,43
2024-06-24,8,REF008,35
2024-06-24,8,REF008,89
2024-06-24,8,REF008,15
2024-06-24,8,REF008,40
2024-06-24,9,REF009,33
2024-06-24,9,REF009,33
2024-06-24,9,REF009,58
2024-06-24,9,REF009,47
2024-06-24,10,REF010,4
2024-06-24,10,REF010,85
2024-06-24,10,REF010,60
2024-06-24,13,REF013,19
2024-06-24,13,REF013,6
2024-06-24,15,REF015,75
2024-06-24,15,REF015,35
2024-06-24,16,REF016,48
2024-06-24,16,REF016,100
2024-06-24,16,REF016,14
2024-06-24,17,REF017,43
2024-06-24,18,REF018,11
2024-06-24,18,REF018,96
2024-06-24,19,REF019,5
2024-06-24,19,REF019,93
2024-06-24,19,REF019,50
2024-06-24,19,REF019,36
2024-06-24,19,REF019,44
2024-06-24,20,REF020,70
2024-06-24,20,REF020,57
2024-06-24,20,REF020,40
2024-06-25,1,REF001,86
2024-06-25,1,REF001,97
2024-06-25,1,REF001,80
2024-06-25,1,REF001,65
2024-06-25,1,REF001,42
2024-06-25,2,REF002,17
2024-06-25,2,REF002,84
2024-06-25,2,REF002,37
2024-06-25,3,REF003,41
2024-06-25,3,REF003,85
2024-06-25,3,REF003,47
2024-06-25,3,REF003,2
2024-06-25,3,REF003,17
2024-06-25,4,REF004,84
2024-06-25,4,REF004,9
2024-06-25,6,REF006,88
2024-06-25,6,REF006,15
2024-06-25,6,REF006,84
2024-06-25,6,REF006,100
2024-06-25,7,REF007,27
2024-06-25,8,REF008,12
2024-06-25,8,REF008,76
2024-06-25,9,REF009,2
2024-06-25,9,REF009,59
2024-06-25,9,REF009,53
2024-06-25,10,REF010,19
2024-06-25,10,REF010,91
2024-06-25,10,REF010,90
2024-06-25,11,REF011,43
2024-06-25,11,REF011,43
2024-06-25,11,REF011,25
2024-06-25,11,REF011,8
2024-06-25,11,REF011,50
2024-06-25,12,REF012,39
2024-06-25,12,REF012,40
2024-06-25,12,REF012,1
2024-06-25,12,REF012,17
2024-06-25,13,REF013,97
2024-06-25,13,REF013,76
2024-06-25,13,REF013,96
2024-06-25,14,REF014,61
2024-06-25,14,REF014,75
2024-06-25,14,REF014,44
2024-06-25,15,REF015,92
2024-06-25,15,REF015,34
2024-06-25,17,REF017,17
2024-06-25,17,REF017,98
2024-06-25,17,REF017,34
2024-06-25,18,REF018,13
2024-06-25,18,REF018,3
2024-06-25,18,REF018,44
2024-06-25,18,REF018,96
2024-06-25,18,REF018,48
2024-06-25,19,REF019,20
2024-06-25,19,REF019,43
2024-06-25,19,REF019,23
2024-06-25,20,REF020,3
2024-06-26,1,REF001,50
2024-06-26,1,REF001,31
2024-06-26,1,REF001,53
2024-06-26,1,REF001,85
2024-06-26,1,REF001,76
2024-06-26,1,REF001,54
2024-06-26,1,REF001,65
2024-06-26,2,REF002,96
2024-06-26,2,REF002,16
2024-06-26,2,REF002,36
2024-06-26,2,REF002,100
2024-06-26,3,REF003,20
2024-06-26,3,REF003,73
2024-06-26,3,REF003,44
2024-06-26,4,REF004,64
2024-06-26,4,REF004,54
2024-06-26,4,REF004,18
2024-06-26,5,REF005,8
2024-06-26,5,REF005,99
2024-06-26,6,REF006,67
2024-06-26,6,REF006,45
2024-06-26,6,REF006,69
2024-06-26,7,REF007,39
2024-06-26,7,REF007,47
2024-06-26,7,REF007,20
2024-06-26,8,REF008,99
2024-06-26,8,REF008,1
2024-06-26,8,REF008,98
2024-06-26,8,REF008,92
2024-06-26,8,REF008,44
2024-06-26,8,REF008,82
2024-06-26,8,REF008,45
2024-06-26,9,REF009,13
2024-06-26,9,REF009,59
2024-06-26,9,REF009,93
2024-06-26,10,REF010,14
2024-06-26,10,REF010,52
2024-06-26,10,REF010,5
2024-06-26,10,REF010,84
2024-06-26,11,REF011,44
2024-06-26,11,REF011,79
2024-06-26,11,REF011,84
2024-06-26,12,REF012,33
2024-06-26,12,REF012,73
2024-06-26,12,REF012,8
2024-06-26,12,REF012,51
2024-06-26,12,REF012,41
2024-06-26,14,REF014,61
2024-06-26,14,REF014,52
2024-06-26,14,REF014,76
2024-06-26,15,REF015,90
2024-06-26,15,REF015,33
2024-06-26,15,REF015,5
2024-06-26,16,REF016,100
2024-06-26,16,REF016,22
2024-06-26,16,REF016,39
2024-06-26,16,REF016,13
2024-06-26,17,REF017,65
2024-06-26,17,REF017,78
2024-06-26,17,REF017,30
2024-06-26,17,REF017,92
2024-06-26,17,REF017,41
2024-06-26,17,REF017,81
2024-06-26,17,REF017,31
2024-06-26,17,REF017,81
2024-06-26,17,REF017,8
2024-06-26,18,REF018,4
2024-06-26,19,REF019,94
2024-06-26,19,REF019,65
2024-06-26,19,REF019,6
2024-06-26,19,REF019,58
2024-06-26,20,REF020,27
2024-06-26,20,REF020,84
2024-06-26,20,REF020,44
2024-06-27,1,REF001,93
2024-06-27,1,REF001,96
2024-06-27,2,REF002,98
2024-06-27,3,REF003,59
2024-06-27,4,REF004,81
2024-06-27,4,REF004,56
2024-06-27,4,REF004,81
2024-06-27,4,REF004,98
2024-06-27,5,REF005,50
2024-06-27,5,REF005,30
2024-06-27,5,REF005,43
2024-06-27,6,REF006,22
2024-06-27,6,REF006,36
2024-06-27,6,REF006,96
2024-06-27,6,REF006,87
2024-06-27,7,REF007,10
2024-06-27,7,REF007,89
2024-06-27,7,REF007,60
2024-06-27,7,REF007,81
2024-06-27,7,REF007,10
2024-06-27,7,REF007,15
2024-06-27,8,REF008,20
2024-06-27,8,REF008,65
2024-06-27,9,REF009,83
2024-06-27,9,REF009,3
2024-06-27,9,REF009,52
2024-06-27,9,REF009,63
2024-06-27,9,REF009,2
2024-06-27,10,REF010,39
2024-06-27,10,REF010,52
2024-06-27,11,REF011,78
2024-06-27,11,REF011,60
2024-06-27,12,REF012,96
2024-06-27,12,REF012,45
2024-06-27,13,REF013,100
2024-06-27,13,REF013,45
2024-06-27,13,REF013,49
2024-06-27,14,REF014,74
2024-06-27,15,REF015,22
2024-06-27,16,REF016,12
2024-06-27,16,REF016,9
2024-06-27,16,REF016,11
2024-06-27,17,REF017,42
2024-06-27,17,REF017,90
2024-06-27,17,REF017,92
2024-06-27,18,REF018,52
2024-06-27,18,REF018,10
2024-06-27,18,REF018,98
2024-06-27,19,REF019,87
2024-06-27,19,REF019,43
2024-06-27,20,REF020,29
2024-06-27,20,REF020,74
2024-06-27,20,REF020,64
2024-06-27,20,REF020,26
2024-06-27,20,REF020,52
2024-06-28,1,REF001,18
2024-06-28,1,REF001,88
2024-06-28,2,REF002,66
2024-06-28,2,REF002,28
2024-06-28,2,REF002,63
2024-06-28,3,REF003,84
2024-06-28,3,REF003,97
2024-06-28,3,REF003,82
2024-06-28,4,REF004,74
2024-06-28,4,REF004,86
2024-06-28,4,REF004,3
2024-06-28,4,REF004,57
2024-06-28,4,REF004,53
2024-06-28,4,REF004,54
2024-06-28,5,REF005,51
2024-06-28,5,REF005,50
2024-06-28,6,REF006,98
2024-06-28,6,REF006,30
2024-06-28,7,REF007,15
2024-06-28,7,REF007,45
2024-06-28,7,REF007,57
2024-06-28,8,REF008,47
2024-06-28,8,REF008,7
2024-06-28,10,REF010,9
2024-06-28,10,REF010,14
2024-06-28,10,REF010,69
2024-06-28,11,REF011,67
2024-06-28,11,REF011,40
2024-06-28,12,REF012,54
2024-06-28,12,REF012,52
2024-06-28,13,REF013,11
2024-06-28,14,REF014,29
2024-06-28,14,REF014,7
2024-06-28,15,REF015,90
2024-06-28,15,REF015,18
2024-06-28,16,REF016,52
2024-06-28,17,REF017,71
2024-06-28,18,REF018,4
2024-06-28,18,REF018,37
2024-06-28,19,REF019,73
2024-06-28,19,REF019,60
2024-06-28,20,REF020,78
2024-06-29,1,REF001,98
2024-06-29,1,REF001,58
2024-06-29,1,REF001,39
2024-06-29,2,REF002,85
2024-06-29,2,REF002,62
2024-06-29,2,REF002,71
2024-06-29,2,REF002,7
2024-06-29,3,REF003,59
2024-06-29,3,REF003,8
2024-06-29,4,REF004,25
2024-06-29,5,REF005,100
2024-06-29,5,REF005,76
2024-06-29,5,REF005,56
2024-06-29,5,REF005,79
2024-06-29,5,REF005,100
2024-06-29,5,REF005,16
2024-06-29,5,REF005,54
2024-06-29,6,REF006,14
2024-06-29,6,REF006,99
2024-06-29,7,REF007,96
2024-06-29,7,REF007,91
2024-06-29,8,REF008,8
2024-06-29,8,REF008,1
2024-06-29,8,REF008,39
2024-06-29,8,REF008,61
2024-06-29,8,REF008,70
